<<<<<<< HEAD
"Plot_ID","X","Y","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
24,-10.75533,7.777413,0.811118628096453,-4.85263265865311,0.102873469833565,0.736980858561973,-0.497321067030733,-0.967212520619484,-0.955950591220026,1.58854799027624,0.219624559001177,-1.85480108405515
25,-10.75878,7.783622,1.03731120961557,-5.12917381834283,0.418905895574087,0.76940914864653,0.309670642167239,-0.650352998783256,-0.695449184941174,0.897729742803219,-0.114231064149684,-1.59987151849084
26,-10.78838,7.786887,1.70205100029897,-6.79032736348711,-0.114398785239638,0.500662781915382,-0.70009211295663,-1.4173558533169,-0.825972836556692,1.91362689183709,-0.311973578240602,-2.37333945588226
27,-10.78724,7.789038,0.735685075487661,-4.32689890901021,0.489188916501797,0.570873958396295,0.000991687761310412,-0.475664272112992,-0.533141489499842,1.03136757198038,-0.0301065963834278,-1.54788799612166
28,-10.78203,7.788621,0.317865641003442,-3.52307992150634,0.290573577983815,0.828413274109461,-0.0311264493555508,-0.47000213047632,-0.824552707796751,1.03664151927997,0.258332482144922,-1.41522525645593
29,-10.77816,7.790899,0.8178777316537,-4.33212375575883,0.253487487023776,0.773008813157333,0.310054903588381,-0.504349498828603,-0.975801065304174,1.02896860893544,-0.0579411033531667,-1.46496178109277
30,-10.77574,7.796613,0.613792380507345,-4.6013273673415,0.388577148053167,0.671944734920317,0.169570305992773,-0.23433231130677,-1.09827042496101,1.33097043716824,-0.0563387605611331,-1.05952265677777
31,-10.79821,7.783068,4.07722525155783,-7.95199887274035,-0.449760136795196,-0.157819360324955,-1.40836320878134,-1.83441176104415,-0.739716762779671,1.8631988936391,-1.845292719167,-4.56554112954979
32,-10.79642,7.786266,1.59963158144809,-6.06965098597225,-0.289581769831951,0.355915620431428,-0.405842351882092,-0.68476312538316,-1.13954158461913,2.00361070790658,-0.377399857349964,-2.31621157742108
33,-10.79513,7.786564,1.47768028937009,-6.4682361132474,-0.299131710650863,0.734263030198377,-0.347091950300937,-0.607092565277887,-0.931297112931897,2.27188366584037,-0.103033222050267,-2.34571231151636
34,-10.78202,7.800448,0.75694289149806,-5.05816426470041,-0.35454068312585,0.497324958575564,-0.152430246103087,-0.338330625248447,-1.53090953038811,1.11800065640968,-0.193087769310509,-1.2582157914875
35,-10.78247,7.798612,0.632192510744432,-4.0515739498462,0.642125258961577,0.523353179209451,0.385381622103213,-0.723779237402746,-0.572449804114922,0.691394892115815,0.277801700599873,-1.42565035479083
36,-10.77963,7.783548,0.895929333690534,-4.84177314089935,0.395971442762636,0.715164950109671,-0.195639150573094,-0.835573499954766,-1.09077940743574,1.4001279866583,-0.183686420202074,-1.44549940787938
37,-10.78469,7.77922,0.828699920650242,-4.66840389650421,0.169491174739096,0.727147121053899,0.167518205311919,-0.417935297402854,-1.10846392843206,1.1906266790789,-0.306084454618415,-1.42552187743425
38,-10.78387,7.780418,2.65507156886314,-6.54553620824331,-0.370193987239175,0.4384708061547,-0.289208906329868,-0.661456279537117,-1.24201813852727,1.92913954496671,-0.57716965595108,-3.66606113416367
39,-10.80474,7.759617,0.738379599411823,-4.08420359786499,0.836303933980456,0.720606819773066,0.0342961949944876,-0.461235058689681,-0.695213739884939,0.676291155951137,-0.308832669585191,-1.33936155814465
40,-10.80362,7.754197,1.02032375253845,-5.86342001803811,-0.199959886717982,0.509696887542412,-1.11801697373533,-0.829086523889876,-1.33813422395838,2.46975090139608,-0.512933662795387,-1.52945477650867
41,-10.80298,7.7547,0.944298701277411,-6.42714540947927,-0.181734367982445,0.583215843354208,-0.784782683647123,-0.934800951622135,-1.27178100258702,2.34462977324815,-0.153591799771902,-1.00478667161386
42,-10.7974,7.742334,1.53410430222721,-5.60096012795469,-0.0343239125134024,0.625180383274319,-0.638690685536183,-0.64057003347069,-1.37747853287524,1.79922080191274,-0.898621060217109,-2.30980005154263
43,-10.81388,7.73926,0.691946945314689,-3.69474675202628,0.0489035607000337,0.64618938436035,-0.471997067922248,-0.465539088156973,-0.913141797274362,1.05671099499171,-0.117539183494971,-1.73509938803768
44,-10.81324,7.738235,1.6624771617715,-5.40595037585494,-0.417125300266728,0.637965180874426,-0.324824048713006,-0.569462581138586,-1.00400597239409,2.01292695515285,-0.174625989969642,-2.51620297518171
45,-10.82294,7.743396,1.13097890593608,-5.04961104090025,0.310252460274175,0.240390885182851,-1.10661124547299,-1.25247927943108,-0.853436023444463,1.84599603960193,-0.195287401797773,-1.76344443664712
46,-10.81846,7.739288,2.05123548075414,-5.6705883954076,-0.0175258897104752,0.723415796076303,-0.620078660664274,-0.983724703934145,-0.681986200135731,1.38591596780219,-0.947871563764526,-2.9632771776345
47,-10.82087,7.74444,0.341969802738529,-3.84880424063752,0.0583007844171478,0.985845480719832,-0.388266580658431,-0.401958267276871,-0.790466312663056,1.6103178120721,0.046743523570148,-1.37559243237934
48,-10.81713,7.748584,0.0420492279470319,-2.35636912347637,0.704949427879883,0.786297078581943,-0.339571688066358,-0.474650289003432,-0.89111200607736,0.559871966950252,0.015188560649116,-1.0021631733244
49,-10.81781,7.747213,0.661074781217472,-4.05288796245911,0.374273376107705,0.569699078862014,-0.366201585416962,-0.540218028526525,-0.995189436800441,1.27541128017486,-0.469586499782627,-1.40437371111027
50,-10.81604,7.747745,0.653958555190585,-4.74612548919807,0.298276376606308,0.83171874776413,-0.377146861367635,-0.301871878943043,-1.21345803367943,1.53840058312996,-0.69128517210341,-1.41897276856584
51,-10.81463,7.747782,1.87545831879285,-5.43642339827008,-0.711666640791868,0.907911607485626,-0.698527164597256,-0.535867372869384,-1.36741654643041,1.94515696166092,-0.713038790365862,-2.92139946087818
52,-10.80485,7.75096,1.37333360654989,-5.61731321291705,-0.259609525954813,0.389025050221358,-0.352300865253314,-0.300405299453234,-1.66586251665691,2.00804830657813,-0.293938201499632,-2.1026032307573
53,-10.80662,7.750201,1.17875140745356,-5.28130593435202,0.0241145230436185,0.658569414208851,-0.874750338023212,-0.843208873682741,-1.11881954496483,1.7091697514668,-0.499301548595808,-1.97143781480481
54,-10.8241,7.765185,0.726465930422008,-4.13467141093793,0.468856973640272,0.274494407798299,0.127415203839112,-0.417475183032914,-1.00344071056572,1.30306898922307,0.10127242702817,-1.61238448824488
55,-10.82305,7.765015,0.853830855119529,-4.12546773160518,0.699283504285394,0.105557880456783,-0.552952375627165,-1.07017390071557,-0.559413383457291,1.1782635540309,-0.209052290758485,-1.74755361317436
56,-10.82214,7.763517,0.539835133872898,-3.99260912155407,0.0559677884484133,0.919093472239282,-0.0852284629310174,-0.6503442582235,-0.547986686484085,1.35761829806783,0.339427442572884,-1.75353400588136
57,-10.82209,7.764438,0.408716598400867,-3.9748833343396,0.264236295999598,0.937845001236086,0.0345731096016552,-0.738932220620186,-0.377840847332969,1.32367014171973,0.53166159674746,-1.3984697079278
58,-10.83158,7.758406,0.108266123397529,-2.95146883324693,0.180245295979131,0.731212667604974,-0.384418834943588,-0.270589607307047,-0.995540928825252,0.966096056597102,0.144369243709519,-1.01703642752702
59,-10.83503,7.759542,2.13641530230982,-5.31548534441747,-0.257957812149995,0.655066579325903,0.157932756737727,-0.493940310258834,-1.29136592980255,1.54687440316735,-0.625573508998065,-2.91161586126643
60,-10.83162,7.763251,0.955336783222828,-4.55855892397531,-0.430740513912093,0.43436497314428,-0.626836348794675,-0.322731847182088,-1.32006844275952,1.39607456916058,-0.287374021280004,-1.5838658714231
61,-10.8357,7.761077,0.255476706090892,-3.07240830607711,0.051489918603267,0.418522727298729,-0.242789681562406,-0.0426064367826685,-1.26660003758691,0.809066389989754,-0.0784122975480672,-1.11592916202337
62,-10.83957,7.745563,1.5257426090659,-5.37780192871873,-0.16659832098196,0.534203447916679,-0.646526268029047,-0.967971689041281,-0.939705274593125,2.11015641553002,-0.439719159369513,-2.06241213068125
63,-10.84214,7.754983,0.0373323260199435,-2.8227467010392,-0.0508364281108649,0.589960082454152,-0.387372553640345,-0.0753667073954748,-0.982999585123404,0.975528291144634,0.0749763914809008,-0.843501007520297
64,-10.84318,7.750967,0.182492224690938,-3.06281259442179,0.0143821682317265,0.496419872383907,-0.232386447114704,-0.195529971843601,-0.89122451230285,1.07372646497228,0.34696153636765,-0.933095724920218
65,-10.84207,7.757001,0.127507271394889,-3.01376298733635,0.0582965088441954,0.721337723733379,-0.354725393419806,-0.260397923960886,-0.928260556724943,0.966698607029961,0.183516119350336,-0.903021961146357
66,-10.84351,7.750229,-0.0827315305101828,-1.92016844539125,0.612320575810628,0.104768324016476,-0.171954567433607,-0.274218140056773,-0.672910992492412,0.581120760797293,0.352784938599065,-0.766278380177324
67,-10.93445,7.729339,0.391504168219307,-3.87691242727379,0.663821890613996,0.10402363102369,0.19053341229829,-0.116675170297347,-0.90565234317187,1.01765717354504,0.290476880116321,-1.06129616151818
68,-10.93778,7.722265,4.71896319070898,-7.93455155434836,-0.448731537584232,0.2846488579648,-0.778849155381994,-1.009019642449,-0.886239612993411,1.85979765926354,-1.58195757897284,-5.8415678647003
69,-10.98586,7.69524,2.28771391389306,-4.68710433829699,0.128047897140348,0.899185986831044,0.785839029536411,-0.846762193210541,-0.504863104882879,1.38009261247033,-0.231439662159605,-2.51192077113109
70,-10.98296,7.69668,5.86247724356191,-8.32159268091759,0.106197730078462,-0.932465611018145,-2.90960233817151,-1.9661897134422,-0.845682866702105,1.41817880590791,-2.45236262160509,-5.99135493157461
71,-10.98399,7.698482,4.02787301282468,-6.26796005502862,-0.431351371913239,0.410019658995139,-0.284110097605643,-0.693186345218093,-0.811482755979335,1.31641581002476,-1.19879296946195,-4.55732999553624
73,-10.98715,7.686128,0.814453041816566,-4.62544998234777,0.261047626273247,0.999913748730406,-0.375158433628711,-0.633223331827957,-0.977234592147519,1.39446380749054,-0.259230845311698,-1.72162583136365
75,-10.99275,7.678719,0.213853519714268,-3.54422842171823,0.512805131716075,0.509092338855497,-0.0978039856209552,-0.118700098417787,-0.92827516864804,0.848987612203053,-0.1373124514539,-1.10041493676108
76,-10.99551,7.67399,0.34088926417696,-4.04543783315072,0.208215495306536,0.872133309510212,-0.361614184118576,-0.159366987994527,-1.02372444786696,1.38376878341679,-0.0773106040283801,-1.31701482843171
77,-10.99453,7.674339,0.205747003593486,-4.1164236770684,0.448810316046531,0.985211708416477,-0.315164888125538,-0.37034789376848,-1.18590057216035,1.17825930503649,-0.164341178630762,-1.09965774332014
78,-10.99399,7.67529,0.70248476266639,-4.42797183574473,0.371140800436198,0.819867087414199,0.10057147351195,-0.205729334460132,-0.999697929552235,1.26275749831335,-0.0932171133200762,-1.49608901884322
79,-10.99545,7.675647,0.0294844044493126,-3.12777451717329,0.931381587052985,0.87010999548452,0.0248326139668618,-0.475855253536696,-0.489576573105924,0.93597391477153,0.339130761951115,-0.896610078063618
80,-10.98808,7.699961,0.169625528261558,-3.3180233660545,1.06513456635593,0.650979323632031,-0.549618504934232,-0.767548966522868,-0.694763281819659,1.11158275264409,0.0749252204583873,-0.819764050208863
81,-10.98933,7.700566,0.45892360325638,-3.75406445959485,0.270741033232892,0.865389495721468,0.140293925535747,-0.417985533556138,-0.793047837781612,1.26879939624926,0.055386730345964,-1.21937610544196
82,-10.99171,7.700226,2.13079662082747,-6.08765690585425,0.046510003474926,0.872139091698551,0.331863649903562,-1.0082621325264,-0.174800613026505,1.39310716384847,-0.40008404229107,-2.43976197034211
83,-10.98896,7.701665,0.380054018635099,-3.33684373619299,0.671871693535912,0.576156960039982,0.214820180664173,-0.418492736087336,-0.578744858061151,0.980845629961758,-0.0600789032715769,-1.20707866769564
84,-10.99801,7.697738,0.277228543095796,-3.99680746825369,1.01976474402969,0.925601632079063,-0.238311221851456,-0.948495410368709,-0.700348874612252,1.123135421981,0.141577245555294,-1.11669352428012
85,-10.99868,7.697264,0.268909528052903,-4.1241825668989,0.746041669006646,0.702100425248649,-0.619238915052893,-0.419261889160411,-1.49543615133111,1.31409220731069,-0.344341191477064,-1.54443953966698
86,-11.0078,7.66654,1.82115784967303,-5.88742602365587,-0.252249392118297,0.500879633343825,-0.576500538922812,-1.49335384213797,-0.717054039337026,1.88407865195663,-0.45772281178225,-2.25996912010082
87,-11.00946,7.665899,2.15553392036674,-5.7450466627567,-0.26946763569458,0.657797256406922,-1.1798959635888,-1.13816922589621,-0.985192453941294,1.96948346199931,-1.02494826679219,-3.05986002546168
88,-10.97079,7.674818,0.786092903428684,-5.1245401158285,-0.23802259763988,0.911093801419657,-0.610635821317233,-0.410321426857226,-1.3948213450985,2.21355321166176,-0.229375928897082,-1.62232075061418
89,-10.96867,7.678971,0.0699369862741825,-3.42132792858996,0.30575900431748,1.19455857041828,-0.777179150606818,-0.622508986235143,-0.90977441048421,1.0362283560935,-0.0869075067768508,-0.969171379764009
90,-10.9593,7.685966,0.697348996982999,-4.39629728255328,-0.276471352515678,0.653980911592756,-1.22055066835117,-0.517590937983344,-1.39019035127972,1.09116529755128,-0.329546289155499,-1.45796629756228
91,-11.00712,7.685846,1.36777456463,-3.79672482204485,0.384010235062408,0.474817028571944,-0.00682693705540018,-0.716878477370364,-0.715439063953433,0.44125841737236,-0.286142064109414,-2.17976439760776
92,-11.00845,7.68374,0.705290727711022,-4.64941052570941,-0.164402600396629,0.960712794162292,-0.440749817572779,-0.656840763226515,-1.17794699484295,1.59461707134107,0.214546343603977,-1.53265304452356
93,-11.0032,7.68181,0.452830449754887,-3.99728852839227,0.513763507179116,1.31665537531265,-0.159987630129729,-0.526662468071232,-0.70682186270532,1.17639376915301,0.153343498325928,-1.40664823301993
94,-10.99604,7.681753,0.391521753380273,-4.37679325524118,-0.135604772725927,0.920107340378888,-1.14195415670091,-0.103872502198684,-1.48056099918524,1.62472995365248,-0.202408388859002,-1.59728150290687
95,-10.99829,7.679412,-0.161674783517286,-2.7429482973146,0.883197467124289,0.84667838094525,-0.475434986106054,-0.248041285392408,-0.893223490413462,0.738103922303984,0.0806944642569667,-0.92734385916099
96,-11.00023,7.68101,-0.154012175814518,-3.13824096090041,0.469382801404088,1.2069174114057,-0.538239392252555,-0.403147633507445,-0.625886546355454,1.02070364935523,-0.0178390071519253,-0.525267567035988
97,-10.97315,7.690044,1.30504576693008,-4.84254346886028,0.695557195993555,0.259252876399447,-0.635284249591721,-1.50364713591923,-0.602687116911515,1.00275377620028,-0.444998288173534,-2.11928626514484
98,-10.97562,7.686842,1.56662872351956,-4.94080622341238,0.0909107351749506,0.599339998546297,-0.892181344152577,-1.40247152638901,-0.668457755184854,1.21662986911633,-0.657582912079529,-2.22870437584039
99,-10.97343,7.686839,1.0183581768278,-5.00579267247656,-0.349082367804589,0.705624798472728,-1.54586536376716,-0.406790582275592,-1.63104656510566,1.79881193649393,-0.63933290446982,-2.03934297331436
100,-11.01503,7.67212,0.855912743636407,-4.54825708506588,0.238971671311858,0.774900889932463,-0.399731416417181,-0.713715347267914,-1.16956746632826,1.47861879673785,-0.305868808809125,-1.72908468729059
101,-11.00588,7.690382,0.83096415321859,-3.74767794472963,0.0285121064697545,0.734110337485926,-0.32013560138696,-0.610213899847345,-1.13238544961971,1.22452235658818,0.271916640174121,-2.05210911726686
102,-11.00626,7.687935,0.304776120871962,-3.33563020035712,0.415909627306902,0.971048429561373,-0.0321047247030435,-0.715472262686685,-0.594417499195128,1.02758279568993,0.597690942535433,-1.27308314305506
103,-11.0027,7.697702,0.786435005970888,-4.26706375324894,0.0316304050282079,0.980389986909911,0.122528120762107,-0.52256045150736,-0.981338511769361,1.46060438483574,0.077465359399616,-1.63302720541279
104,-11.01069,7.695981,0.858636295056609,-4.52724484138235,-0.441917207127904,0.792986393894432,-0.695911050039679,-0.337338477576456,-1.37029086277512,1.71810267909029,-0.262846576585912,-1.65952249420223
105,-11.00999,7.699174,0.831708040256587,-3.49812776909667,-0.000198342700808638,0.842957936347845,-0.173327782786304,-0.599973726876495,-0.836647196823103,1.12057154384003,0.36506056344506,-2.01001792461641
106,-11.01216,7.68352,0.973155231534363,-3.22165768142105,0.602678130307702,0.923678225795201,0.280613302129718,-0.730700484461785,-0.802340542677911,0.674125679775774,-0.00850189017597598,-1.85851058192119
107,-10.9522,7.664105,0.0623233456445972,-3.32020208734535,0.624924128383908,1.24264064213029,-0.462208585264706,-0.533280185675436,-0.518504382998666,1.01809202579555,-0.293848222384369,-0.856243201651176
108,-10.92108,7.664105,0.0095583149732832,-2.4228741080777,0.373148396512652,0.600806727146067,-0.551540987495723,-0.0662665403468203,-0.691346337470437,0.791032173329663,0.0777054971205596,-0.930622216307925
109,-10.95997,7.659653,0.311823665616607,-3.8227236839497,0.401228172940343,0.662353998437226,-0.245937002636639,-0.355293571291258,-0.710140147714159,1.16379071671372,-0.00201210718250483,-1.13708185998334
110,-10.92886,7.668557,0.668264800005832,-4.62554702990427,-0.22449544847863,0.74336914170059,-0.527658612160405,0.068007756251476,-1.42398924407716,1.36549469212773,-0.53575477336708,-1.38649106076994
111,-10.89774,7.650751,0.550739715271046,-4.01193346551188,-0.0155725697831993,1.01949358077642,-0.826070421338094,-0.25048226999862,-0.983064131229542,1.45207057958061,-0.350354861650928,-1.55744979620462
112,-10.90598,7.663559,0.0575490535533305,-2.58182439194887,0.518339295446335,0.515323331971916,-0.0149973361551146,-0.32583848509725,-0.529595207869174,0.83503050362961,0.671300286363083,-1.14638430949109
113,-10.95997,7.668556,0.245574580753465,-4.54211322565506,0.387693800625885,0.938572069820274,-0.335561530760649,-0.463912423818022,-0.890517387123147,1.57726262381637,0.142610109857832,-0.954983762297386
114,-10.94442,7.668556,-0.012200200703978,-2.95558046179335,0.615774124258968,1.0459253315425,-0.701968467090128,-0.726861635354308,-0.605464330334615,0.743281934372424,0.0101630054171921,-0.947108636959375
115,-10.90552,7.655202,0.329587512036234,-3.8577566264709,0.607065505404618,0.641439256070457,-0.0109070121427731,0.0747466333311356,-0.865585486748745,0.767834728557508,-0.0459651774169557,-1.09495993253991
116,-10.93664,7.664105,0.423286742452851,-3.69148666969566,-0.227860841155038,0.761611925737409,-0.840226345778272,-0.131293677680318,-1.45196537415622,1.37114390538967,-0.267902098459128,-1.57996896672443
117,-10.9133,7.659654,0.453228880150198,-3.85386499550834,-0.0641536847809491,1.08877579013436,-0.302506471475732,-0.472274669316021,-0.738327818521747,1.41983909573225,0.0992601572567302,-1.52456686971559
118,-10.97911,7.672522,0.859460147631573,-4.16012206426792,-0.358425401568902,1.05189668895585,-0.75442583916274,-0.416427638578631,-1.18965868863403,1.24564401855889,-0.321834581315617,-2.03283690368608
>>>>>>> 1a9f1e6f4fd8902c5a56bea9c19af744a35d996e
